calendar.year,variable,trust.fund.ratio,cost.payroll,income.cost
2048,Cap spouse benefits,-3.057914662998998,0.16422794456099923,0.6243899092117632
2049,Cap spouse benefits,-3.2801166153115755,0.1649816502007495,0.6089095260002966
2050,Cap spouse benefits,-3.5100232260885638,0.16545500044565528,0.5938433287924975
2051,Cap spouse benefits,-3.747357520864276,0.16432846812204388,0.5859615650889236
2052,Cap spouse benefits,-3.9895533859402366,0.1653958248223617,0.5675805570362068
2053,Cap spouse benefits,-4.2415947406760734,0.16481216045074643,0.5562224348853885
2054,Cap spouse benefits,-4.488464146360366,0.16550765468617343,0.5398487742358911
2055,Cap spouse benefits,-4.7281294597546815,0.16652910591022346,0.5220400791505936
2056,Cap spouse benefits,-4.983978488450421,0.16630040404313423,0.5088977728950385
2057,Cap spouse benefits,-5.222401977461562,0.16613264187236962,0.4971500051911354
2058,Cap spouse benefits,-5.471863699437339,0.1670473853936619,0.4787494724529942
2059,Cap spouse benefits,-5.723188823079226,0.168801579463705,0.4569334086126057
2060,Cap spouse benefits,-5.996178274562084,0.1681001409801904,0.4452861463404831
2061,Cap spouse benefits,-6.247198766125823,0.1706009284871279,0.41975904433089734
2062,Cap spouse benefits,-6.525049965055527,0.1705516277099786,0.4047108083146944
2063,Cap spouse benefits,-6.803098080795022,0.17203292891538624,0.3830870248129163
2064,Cap spouse benefits,-7.097207601696968,0.17181157646204967,0.36764780139608255
2065,Cap spouse benefits,-7.408567969189484,0.17099082191649329,0.35384638382158373
2066,Cap spouse benefits,-7.6931004323599685,0.17074667070582028,0.3393261461119626
2067,Cap spouse benefits,-7.976382338249411,0.17402533576544185,0.30942469462429634
2068,Cap spouse benefits,-8.283859425774526,0.17309206374823055,0.2959742239721918
2069,Cap spouse benefits,-8.606923436947572,0.17413501457950076,0.2735231034273383
2070,Cap spouse benefits,-8.9026366593833,0.1753581945195079,0.25224724030505846
2071,Cap spouse benefits,-9.229646574357599,0.175842942765902,0.23209502769442417
2072,Cap spouse benefits,-9.548353015711704,0.1754771648337543,0.21569005788032591
2073,Cap spouse benefits,-9.874175512424312,0.1760554951721409,0.19517926505121827
2074,Cap spouse benefits,-10.22836813106318,0.17604847126707063,0.17511704137785014
2075,Cap spouse benefits,-10.597269642198292,0.1776512349951086,0.1481229746086881
2076,Cap spouse benefits,-10.979298023886932,0.17696709651993525,0.12972981678357073
2077,Cap spouse benefits,-11.334042649886475,0.17795292592140094,0.10565317862584557
2078,Cap spouse benefits,-11.737712983561938,0.1770225204222145,0.0863780144277627
2079,Cap spouse benefits,-12.127392536413533,0.17604341919817448,0.06874883749207579
2080,Cap spouse benefits,-12.50006007569067,0.17756914052211178,0.04198127227542825
2081,Cap spouse benefits,-12.853338378794515,0.17719764416960695,0.023112919627750982
2082,Cap spouse benefits,-13.251235584762478,0.1778615221843869,-0.0021269508424258607
2083,Cap spouse benefits,-13.647002274350506,0.1770657309088155,-0.02044784939238289
2084,Cap spouse benefits,-14.061754327745426,0.17815097495503887,-0.04807882874003242
2085,Cap spouse benefits,-14.44473754021626,0.1789407669116497,-0.07315367943294938
2086,Cap spouse benefits,-14.78039700411802,0.17949990824751919,-0.09429502703620543
2087,Cap spouse benefits,-15.103087726599448,0.18131890723825755,-0.11908140818538067
2088,Cap spouse benefits,-15.433652245750793,0.18315661396286967,-0.1442371633494159
2089,Cap spouse benefits,-15.772058768831691,0.18501321752640632,-0.16976103880800872
2090,Cap spouse benefits,-16.118275842889933,0.18688890898607172,-0.19565194433161395
2005,75 percent survivor benefit,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,75 percent survivor benefit,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,75 percent survivor benefit,3.445094289160153,0.1123532664358174,1.320248410011085
2008,75 percent survivor benefit,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,75 percent survivor benefit,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,75 percent survivor benefit,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,75 percent survivor benefit,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,75 percent survivor benefit,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,75 percent survivor benefit,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,75 percent survivor benefit,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,75 percent survivor benefit,3.1502968358428682,0.13026543598190665,1.0923024896115365
2016,75 percent survivor benefit,2.9306087627641024,0.13641632474103374,1.03865419488902
2017,75 percent survivor benefit,2.8115950559856246,0.13509623196804832,1.0446488315856586
2018,75 percent survivor benefit,2.686087223104933,0.13648469241537353,1.034120498468645
2019,75 percent survivor benefit,2.556801398531215,0.13828224791034927,1.0208596645153574
2020,75 percent survivor benefit,2.4238746303845176,0.14115643743778244,1.0008290756412244
2021,75 percent survivor benefit,2.286687328817144,0.1419033038650415,0.9937794272479655
2022,75 percent survivor benefit,2.145265684607723,0.14559810937935372,0.968452078974081
2023,75 percent survivor benefit,1.9991092577315113,0.14623846485774397,0.9623569028786823
2024,75 percent survivor benefit,1.8498100234683976,0.1503686668074868,0.9356621095737628
2025,75 percent survivor benefit,1.6844398939315155,0.15349590550507508,0.917882802057401
2026,75 percent survivor benefit,1.5185548448779045,0.1539132146879593,0.91441078123017006
2027,75 percent survivor benefit,1.3598401188437503,0.15595064651413784,0.9010294614426767
2028,75 percent survivor benefit,1.1984399641533487,0.15638673467896402,0.8953843858313562
2029,75 percent survivor benefit,1.0382358657678916,0.1578802189018985,0.8832704843384198
2030,75 percent survivor benefit,0.8768787168468386,0.1589491475809799,0.8691595388374593
2031,75 percent survivor benefit,0.7078968871653879,0.15996004336791236,0.8545533756743562
2032,75 percent survivor benefit,0.5357741716916087,0.16027030654483407,0.8435516113053416
2033,75 percent survivor benefit,0.36157082263986806,0.16301985545073922,0.8202478012808088
2034,75 percent survivor benefit,0.17322939531206888,0.1646909504263239,0.8017205381714652
2035,75 percent survivor benefit,-0.023935869954963176,0.16467291341640908,0.7908292962823315
2036,75 percent survivor benefit,-0.2226701171958808,0.16367785566209336,0.7848750827721991
2037,75 percent survivor benefit,-0.4188696954033225,0.1639497686817098,0.7721698099546547
2038,75 percent survivor benefit,-0.6197766489129594,0.16376269369244406,0.7619389512683996
2039,75 percent survivor benefit,-0.8246699026656121,0.1636491599108267,0.7508430470460017
2040,75 percent survivor benefit,-1.0292219380816983,0.16369289679970844,0.7390752018339477
2041,75 percent survivor benefit,-1.2408964094163932,0.16244903397582192,0.7337230302309778
2042,75 percent survivor benefit,-1.444247637743092,0.16256424189471097,0.7214613404317348
2043,75 percent survivor benefit,-1.6538323684438305,0.16322835145383324,0.7066756141750922
2044,75 percent survivor benefit,-1.860687148144609,0.16321973238474707,0.6951200466125137
2045,75 percent survivor benefit,-2.0791551576337928,0.1610472370529088,0.6935960783994469
2046,75 percent survivor benefit,-2.2938064515611845,0.1620161634478264,0.6768967987940965
2047,75 percent survivor benefit,-2.51279297342185,0.16183429681700315,0.6658742611771664
2048,75 percent survivor benefit,-2.726791844058795,0.16166590534367858,0.654647020471172
2049,75 percent survivor benefit,-2.9317087072578154,0.16258369665014077,0.6393232755653968
2050,75 percent survivor benefit,-3.145471889598876,0.16317259396306502,0.6245641977912303
2051,75 percent survivor benefit,-3.364443190603555,0.162287123531741,0.6167649987889186
2052,75 percent survivor benefit,-3.5906321527627174,0.1634452915659905,0.5987175827280804
2053,75 percent survivor benefit,-3.8266795434205307,0.16297063973664055,0.5878106289420046
2054,75 percent survivor benefit,-4.056358483207181,0.16383455808312852,0.5715253097183545
2055,75 percent survivor benefit,-4.28244300676237,0.16494453857967586,0.5539453159734578
2056,75 percent survivor benefit,-4.520201841970817,0.1649570900824049,0.5407334069418125
2057,75 percent survivor benefit,-4.74595626978568,0.16491937353364056,0.5291148964231147
2058,75 percent survivor benefit,-4.981481906170692,0.16597631866866455,0.5107894207793269
2059,75 percent survivor benefit,-5.2213243874550495,0.16781473757864468,0.4891495825116553
2060,75 percent survivor benefit,-5.476071599262794,0.16739343502891244,0.4773036233315194
2061,75 percent survivor benefit,-5.720109760325345,0.16990036513834347,0.45206758371249184
2062,75 percent survivor benefit,-5.987807613563291,0.16992560677195995,0.4371888560200249
2063,75 percent survivor benefit,-6.254341913295235,0.17152258008806967,0.4156336496481007
2064,75 percent survivor benefit,-6.5382316927676,0.17137949851913004,0.40049791093333864
2065,75 percent survivor benefit,-6.839377185355421,0.17060923813170784,0.3870337072066921
2066,75 percent survivor benefit,-7.121318720318478,0.17028064893683031,0.37305963357399935
2067,75 percent survivor benefit,-7.397220174275051,0.1735738705191992,0.34337705826035503
2068,75 percent survivor benefit,-7.695700873730499,0.17269114012917414,0.33016050845103206
2069,75 percent survivor benefit,-8.008098945413442,0.1737936878780289,0.30811821096991887
2070,75 percent survivor benefit,-8.297905456217656,0.1750259812405299,0.2870944826593857
2071,75 percent survivor benefit,-8.61393714291418,0.17559163078812898,0.26721891311241547
2072,75 percent survivor benefit,-8.921800575362049,0.17532382307979982,0.25100909093663926
2073,75 percent survivor benefit,-9.238921769518827,0.17595402958298617,0.2306956620624793
2074,75 percent survivor benefit,-9.586331644468139,0.1759391403491909,0.2110525873274342
2075,75 percent survivor benefit,-9.938749112483054,0.17769305185685402,0.1843797872498768
2076,75 percent survivor benefit,-10.305362773922786,0.1771404967323685,0.166336740651816
2077,75 percent survivor benefit,-10.65356033437606,0.178141552284946,0.14252252708658925
2078,75 percent survivor benefit,-11.04451128480502,0.17728452147494425,0.12374797202367371
2079,75 percent survivor benefit,-11.421834308631302,0.1763848922995236,0.10640820864982391
2080,75 percent survivor benefit,-11.774219733175874,0.17813137311436444,0.07995040756807999
2081,75 percent survivor benefit,-12.12333295289816,0.17776629307770248,0.06136205264463079
2082,75 percent survivor benefit,-12.511630722706313,0.17848239563470544,0.03647528879681479
2083,75 percent survivor benefit,-12.905123230859635,0.17763946558175617,0.01834676207363837
2084,75 percent survivor benefit,-13.312358716467259,0.17874111556205236,-0.008893580911282522
2085,75 percent survivor benefit,-13.694816940138292,0.1794817542803872,-0.03367781298744574
2086,75 percent survivor benefit,-14.033448995072954,0.17997930999001732,-0.054775921165130116
2087,75 percent survivor benefit,-14.353612656562852,0.18181880871791267,-0.07954875933011508
2088,75 percent survivor benefit,-14.68173284215831,0.18367738497963212,-0.10469634080133887
2089,75 percent survivor benefit,-15.017778146148295,0.1855552333066072,-0.13021747627240624
2090,75 percent survivor benefit,-15.361717547669974,0.1874525502548038,-0.1561111355192352
2005,90 percent tax max,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,90 percent tax max,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,90 percent tax max,3.445094289160153,0.1123532664358174,1.320248410011085
2008,90 percent tax max,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,90 percent tax max,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,90 percent tax max,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,90 percent tax max,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,90 percent tax max,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,90 percent tax max,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,90 percent tax max,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,90 percent tax max,3.1502968358428682,0.1302654359009231,1.0923024896115365
2016,90 percent tax max,2.9305304751332057,0.13277581970513908,1.0639889585612796
2017,90 percent tax max,2.8353738004752302,0.12924894447905097,1.0876251857916435
2018,90 percent tax max,2.7486492067533748,0.12938110275869036,1.0869078701608352
2019,90 percent tax max,2.664916563916378,0.12937980543115907,1.0872864135877938
2020,90 percent tax max,2.587619921205054,0.13161015880268231,1.0713522505097135
2021,90 percent tax max,2.507164526415477,0.13143728300575663,1.072421366703337
2022,90 percent tax max,2.4251561402113224,0.13493601873868097,1.0471350463933549
2023,90 percent tax max,2.3355599451945825,0.1342257428195967,1.0522791497487678
2024,90 percent tax max,2.2481793395207217,0.13769912711039597,1.028508990725008
2025,90 percent tax max,2.142265940789593,0.14135400201018605,1.0081453603538804
2026,90 percent tax max,2.0324872386461537,0.14112646848630905,1.0126939932003145
2027,90 percent tax max,1.9341429320430177,0.14403373823392224,0.9969784674183356
2028,90 percent tax max,1.8297784548845428,0.1443162504477422,0.9972789053245705
2029,90 percent tax max,1.7286422345883274,0.14615978679784547,0.9877868870432822
2030,90 percent tax max,1.6280787845003466,0.14816332217921163,0.9708677111678761
2031,90 percent tax max,1.5128204340248523,0.1496818786509806,0.9557578820006921
2032,90 percent tax max,1.3944441481846255,0.1496813688128203,0.9495119890663158
2033,90 percent tax max,1.277354187298306,0.15200401733496147,0.9299435978126253
2034,90 percent tax max,1.1472526726681658,0.15454282358391103,0.9085996637392328
2035,90 percent tax max,1.006305166064099,0.15571740255216684,0.8949040715339495
2036,90 percent tax max,0.8589553023013206,0.15439901868669093,0.8942937910417554
2037,90 percent tax max,0.7189537420243424,0.15473518991877633,0.8843203865246554
2038,90 percent tax max,0.5772457503516913,0.1553923419604325,0.8731725388634507
2039,90 percent tax max,0.4324227048547935,0.1550391284877154,0.8668834147862196
2040,90 percent tax max,0.2861473912394973,0.15538550356284492,0.8569388190031325
2041,90 percent tax max,0.13742289446136596,0.15421432895282966,0.8555019373858954
2042,90 percent tax max,-0.0067731539497299965,0.15422790111373186,0.8472124625427517
2043,90 percent tax max,-0.15298076204639494,0.15532605796752813,0.8333961544338632
2044,90 percent tax max,-0.30506984069083154,0.15562132960528527,0.8234600725749516
2045,90 percent tax max,-0.46232726731181606,0.1532707353591588,0.827524893126597
2046,90 percent tax max,-0.6098232810512078,0.15344582677318133,0.8185732776718718
2047,90 percent tax max,-0.7596146945745484,0.15409169994531915,0.8070962735495464
2048,90 percent tax max,-0.9117039867902396,0.15362915368080599,0.8011944859646271
2049,90 percent tax max,-1.0594495304595795,0.1546562845903144,0.7880478026405374
2050,90 percent tax max,-1.2138317331880597,0.1562190699958938,0.7712587279264684
2051,90 percent tax max,-1.3786181013340106,0.1539885323700539,0.7741943750741584
2052,90 percent tax max,-1.5362147148317171,0.15597236266417583,0.7551309724258258
2053,90 percent tax max,-1.70644381046784,0.1544048905237587,0.7541159603113324
2054,90 percent tax max,-1.867565313124808,0.15591171193049871,0.7378935964900932
2055,90 percent tax max,-2.033209924063271,0.15686427964183916,0.7241831670980281
2056,90 percent tax max,-2.207523780030338,0.15769059460241847,0.7103109457791094
2057,90 percent tax max,-2.379039539257719,0.1570403588711662,0.705108113669655
2058,90 percent tax max,-2.5530840118611136,0.15849766226431877,0.6877696666346909
2059,90 percent tax max,-2.7345148188451094,0.16096695942188705,0.665634777267924
2060,90 percent tax max,-2.9341294734747816,0.15891318835866206,0.6652552859551318
2061,90 percent tax max,-3.114551661691762,0.16235809160071354,0.6378309195593794
2062,90 percent tax max,-3.3208482891566815,0.1610866222668378,0.6328520820405203
2063,90 percent tax max,-3.5206343614850404,0.16406210856986717,0.6078155557787818
2064,90 percent tax max,-3.7408332759927254,0.16369261834428045,0.59744808681177
2065,90 percent tax max,-3.9680911489499575,0.16389806708996232,0.5839439188035253
2066,90 percent tax max,-4.185719288300643,0.16165751383278887,0.5829900794719506
2067,90 percent tax max,-4.393852821257091,0.16675850452213103,0.5472873882979166
2068,90 percent tax max,-4.631034190219109,0.16473459381312347,0.5432827420984832
2069,90 percent tax max,-4.869102107188512,0.16538022207233533,0.5270819883416812
2070,90 percent tax max,-5.090953003048787,0.16689012200309294,0.5082185374259446
2071,90 percent tax max,-5.335275067618295,0.1682872712075259,0.48839591007107636
2072,90 percent tax max,-5.5808396425816404,0.1680106768650646,0.4758710757487085
2073,90 percent tax max,-5.829415639842205,0.16775784722486436,0.4633825554488378
2074,90 percent tax max,-6.094734417018476,0.16764386159442668,0.4488990543882511
2075,90 percent tax max,-6.367645304273244,0.16989451035969141,0.42382406160628266
2076,90 percent tax max,-6.655066906260364,0.16878601907725782,0.4129057222156282
2077,90 percent tax max,-6.92538960461971,0.17041006544596035,0.3905093125102328
2078,90 percent tax max,-7.2297190827535704,0.1698290868036593,0.3756217986474035
2079,90 percent tax max,-7.527123987460588,0.1685348939347769,0.3649088468330515
2080,90 percent tax max,-7.80806738110691,0.17030755402393208,0.3418183505544385
2081,90 percent tax max,-8.083097084368418,0.16991684736642784,0.3276229026463391
2082,90 percent tax max,-8.389026031846381,0.17041891202211334,0.3080505428305116
2083,90 percent tax max,-8.693441909696666,0.1690981628077549,0.297561729811154
2084,90 percent tax max,-9.003881308568747,0.17096913454009816,0.27201319653693623
2085,90 percent tax max,-9.304165241465311,0.1724718018742518,0.24818625957030013
2086,90 percent tax max,-9.574688695730257,0.17203721485393517,0.23491667641942268
2087,90 percent tax max,-9.832453177226661,0.17490011346780557,0.2088302253944851
2088,90 percent tax max,-10.102362019382724,0.17781091806754398,0.1822592974436553
2089,90 percent tax max,-10.384279626203739,0.18077042776411303,0.15520852004339702
2090,90 percent tax max,-10.678068250635743,0.18377953030115965,0.12768228140349694
2005,90% tax max and 13.4% payroll tax,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,90% tax max and 13.4% payroll tax,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,90% tax max and 13.4% payroll tax,3.445094289160153,0.1123532664358174,1.320248410011085
2008,90% tax max and 13.4% payroll tax,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,90% tax max and 13.4% payroll tax,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,90% tax max and 13.4% payroll tax,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,90% tax max and 13.4% payroll tax,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,90% tax max and 13.4% payroll tax,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,90% tax max and 13.4% payroll tax,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,90% tax max and 13.4% payroll tax,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,90% tax max and 13.4% payroll tax,3.15029427067828,0.13026612709091137,1.0922972903775223
2016,90% tax max and 13.4% payroll tax,2.930500818082572,0.13283170837821465,1.0712358710243775
2017,90% tax max and 13.4% payroll tax,2.8421938490234333,0.12935872742821286,1.1027204559806405
2018,90% tax max and 13.4% payroll tax,2.769239730445666,0.1295492653549595,1.1098487724964528
2019,90% tax max and 13.4% payroll tax,2.705822335827179,0.1296082718276484,1.1183185325082823
2020,90% tax max and 13.4% payroll tax,2.6552614681016933,0.13190268096962046,1.110106747337215
2021,90% tax max and 13.4% payroll tax,2.607497249076875,0.13178968786921869,1.119704020149777
2022,90% tax max and 13.4% payroll tax,2.56393470680254,0.13535903083878778,1.1018470403159117
2023,90% tax max and 13.4% payroll tax,2.5183599286845877,0.1347099531806098,1.116169717528852
2024,90% tax max and 13.4% payroll tax,2.4804448032481043,0.13826013710387297,1.1000844883869612
2025,90% tax max and 13.4% payroll tax,2.428231608572945,0.14199153694277084,1.0880258829282143
2026,90% tax max and 13.4% payroll tax,2.3783284719497715,0.14175930352410795,1.0965512634138361
2027,90% tax max and 13.4% payroll tax,2.3406239096727957,0.14467014107729745,1.083865060383161
2028,90% tax max and 13.4% payroll tax,2.297382022566837,0.14494906820516032,1.0889320599233265
2029,90% tax max and 13.4% payroll tax,2.2578620591819005,0.1467935757607917,1.0841199221069537
2030,90% tax max and 13.4% payroll tax,2.2215592611211026,0.14879619588064807,1.0700148204921052
2031,90% tax max and 13.4% payroll tax,2.1682604555964597,0.15031106773155722,1.0578258374773366
2032,90% tax max and 13.4% payroll tax,2.113833249256143,0.1503023019426617,1.055281644233401
2033,90% tax max and 13.4% payroll tax,2.0617111133399497,0.15263039068379164,1.0384610515807409
2034,90% tax max and 13.4% payroll tax,1.9958617517511765,0.1551691762838273,1.0194543746990543
2035,90% tax max and 13.4% payroll tax,1.920892224945482,0.15633454692602083,1.0093200014418726
2036,90% tax max and 13.4% payroll tax,1.839810512600651,0.15500214126926637,1.0130784700982844
2037,90% tax max and 13.4% payroll tax,1.7686258241352677,0.15533047378911174,1.0069325532502007
2038,90% tax max and 13.4% payroll tax,1.6990668587795732,0.1559797107015683,0.9996850638340227
2039,90% tax max and 13.4% payroll tax,1.6309685038885333,0.1556185062218299,0.9979326309173929
2040,90% tax max and 13.4% payroll tax,1.5573762791192587,0.15595615002146204,0.9920272184903052
2041,90% tax max and 13.4% payroll tax,1.488168432248647,0.15477330076484888,0.9956394375437825
2042,90% tax max and 13.4% payroll tax,1.4205418907083678,0.1547782141155405,0.9917421785402167
2043,90% tax max and 13.4% payroll tax,1.3541176927788192,0.15587243540017676,0.9820496889114345
2044,90% tax max and 13.4% payroll tax,1.2755924153460079,0.15615223740203935,0.9762638074186657
2045,90% tax max and 13.4% payroll tax,1.201796791133217,0.1537880345204303,0.9860662200398731
2046,90% tax max and 13.4% payroll tax,1.1411894978284678,0.15395550805098746,0.9820285543538461
2047,90% tax max and 13.4% payroll tax,1.0783886512595777,0.15459009646085578,0.9752929581663125
2048,90% tax max and 13.4% payroll tax,1.0085705285711315,0.1541210112463277,0.9742839760054273
2049,90% tax max and 13.4% payroll tax,0.9377341290166679,0.15514190175983097,0.9651274531131254
2050,90% tax max and 13.4% payroll tax,0.8620405637800848,0.15669582334547197,0.9522506725744169
2051,90% tax max and 13.4% payroll tax,0.7782323441937522,0.15445149137194666,0.9607389131851599
2052,90% tax max and 13.4% payroll tax,0.7075999182805542,0.15642935998981272,0.9458625548627578
2053,90% tax max and 13.4% payroll tax,0.6261116655117316,0.15484987151201818,0.9505619005795148
2054,90% tax max and 13.4% payroll tax,0.551664925355532,0.15635394304352235,0.9386951179848777
2055,90% tax max and 13.4% payroll tax,0.4681778964701635,0.15729928376054567,0.9293098872211036
2056,90% tax max and 13.4% payroll tax,0.38004324507956,0.1581151258231221,0.9200694209912649
2057,90% tax max and 13.4% payroll tax,0.2859281218632692,0.1574539886613212,0.9195710316343092
2058,90% tax max and 13.4% payroll tax,0.1962220499014335,0.1589075290643274,0.9064852102915322
2059,90% tax max and 13.4% payroll tax,0.09802375087135747,0.16137324470382608,0.8881557546720873
2060,90% tax max and 13.4% payroll tax,-0.01321440952783695,0.15930602504096944,0.8936363611788273
2061,90% tax max and 13.4% payroll tax,-0.11393747814145475,0.16275257190152118,0.8694462658190721
2062,90% tax max and 13.4% payroll tax,-0.233541115570427,0.16147073049032884,0.8699142734147943
2063,90% tax max and 13.4% payroll tax,-0.3471382362639712,0.1644466832792409,0.8486850254885048
2064,90% tax max and 13.4% payroll tax,-0.47656523655307764,0.16406871086812988,0.843636976983324
2065,90% tax max and 13.4% payroll tax,-0.6061790440968002,0.16426488468124936,0.83565380260596
2066,90% tax max and 13.4% payroll tax,-0.7356792319555843,0.16201675917247269,0.840571428086836
2067,90% tax max and 13.4% payroll tax,-0.8545147903399299,0.16711884819210726,0.8080825429013092
2068,90% tax max and 13.4% payroll tax,-0.9999285136339908,0.16508732179942778,0.8100430741672191
2069,90% tax max and 13.4% payroll tax,-1.1387805956325454,0.16573212934910067,0.7992519772147112
2070,90% tax max and 13.4% payroll tax,-1.2766017290732374,0.1672412696064658,0.7846293105835356
2071,90% tax max and 13.4% payroll tax,-1.4258762293114267,0.16863558285326535,0.7697452386654692
2072,90% tax max and 13.4% payroll tax,-1.5808165475997495,0.1683541910251105,0.7624670753085561
2073,90% tax max and 13.4% payroll tax,-1.7363004888346851,0.16809679453317053,0.7553844320662584
2074,90% tax max and 13.4% payroll tax,-1.8966190968936152,0.16797494786373685,0.7469399987931677
2075,90% tax max and 13.4% payroll tax,-2.059763202256917,0.17022244057939076,0.72733883331505
2076,90% tax max and 13.4% payroll tax,-2.235464267792994,0.16910952292608203,0.7231661365121979
2077,90% tax max and 13.4% payroll tax,-2.4024609220248525,0.17073338625013063,0.7060786458241463
2078,90% tax max and 13.4% payroll tax,-2.5872130446008397,0.1701482700072285,0.6981911819203014
2079,90% tax max and 13.4% payroll tax,-2.7687314520113877,0.16885370829936924,0.6945052223504602
2080,90% tax max and 13.4% payroll tax,-2.9408686082677082,0.1706272587571025,0.6769852231907222
2081,90% tax max and 13.4% payroll tax,-3.1161969471255713,0.1702351887426027,0.6685924330648333
2082,90% tax max and 13.4% payroll tax,-3.303328623700245,0.17073578517681123,0.6555994572097706
2083,90% tax max and 13.4% payroll tax,-3.4920844913554383,0.169412104974887,0.6521461290708601
2084,90% tax max and 13.4% payroll tax,-3.6797417110090307,0.17128625415595028,0.6329255605950566
2085,90% tax max and 13.4% payroll tax,-3.868973803987296,0.17279015413277546,0.6148963489681617
2086,90% tax max and 13.4% payroll tax,-4.050511579108137,0.17235352946140886,0.6068406397266475
2087,90% tax max and 13.4% payroll tax,-4.225679733897354,0.17522145637221268,0.5844769771973511
2088,90% tax max and 13.4% payroll tax,-4.413514827682741,0.17813736703078625,0.561614413670361
2089,90% tax max and 13.4% payroll tax,-4.613869452073909,0.18110206267651877,0.5382579769239713
2090,90% tax max and 13.4% payroll tax,-4.826598611625585,0.18411635793908057,0.5144125676674037
2005,13.4 percent payroll tax,3.1830934620530367,0.11088980239288546,1.3242291064786946
2006,13.4 percent payroll tax,3.3463984977161463,0.11009089601242979,1.3410944130668447
2007,13.4 percent payroll tax,3.445094289160153,0.1123532664358174,1.320248410011085
2008,13.4 percent payroll tax,3.5807807173718653,0.11533282945655698,1.2881884624797846
2009,13.4 percent payroll tax,3.5267635946870883,0.12744613244971578,1.1774406861465643
2010,13.4 percent payroll tax,3.5652706006517656,0.13811924563224573,1.096279995396659
2011,13.4 percent payroll tax,3.544374132229833,0.13686109240963185,1.0937069511277275
2012,13.4 percent payroll tax,3.40798315050014,0.13844612298021564,1.0692420270304666
2013,13.4 percent payroll tax,3.320275019321347,0.13957097916062566,1.0390048169697323
2014,13.4 percent payroll tax,3.2173352885723263,0.14085104582818858,1.029148190822015
2015,13.4 percent payroll tax,3.15029427067828,0.13026612709091137,1.0922972903775223
2016,13.4 percent payroll tax,2.9305790324642067,0.1364710541084578,1.0457258905307416
2017,13.4 percent payroll tax,2.818249268425197,0.1352019127122722,1.0591579548433219
2018,13.4 percent payroll tax,2.7059719493408254,0.13664530935515667,1.0559945415396295
2019,13.4 percent payroll tax,2.596044607705818,0.1384980822834468,1.0501171282686912
2020,13.4 percent payroll tax,2.4882909149674246,0.14143212647094972,1.0372576987598396
2021,13.4 percent payroll tax,2.3817995605100184,0.14223319193276074,1.0379796786100288
2022,13.4 percent payroll tax,2.275429100884391,0.14605102028230657,1.0192366803389876
2023,13.4 percent payroll tax,2.168304586307141,0.14688056294815094,1.0203502968506657
2024,13.4 percent payroll tax,2.06131050949329,0.1512906254100996,0.9993448402339266
2025,13.4 percent payroll tax,1.9398223158289385,0.15483388869105846,0.9874588255844492
2026,13.4 percent payroll tax,1.822368830438365,0.1556075239717188,0.9850647590074217
2027,13.4 percent payroll tax,1.7099672976566724,0.15815044476505294,0.9718508960019657
2028,13.4 percent payroll tax,1.5942355697640516,0.15901742496863414,0.9676505248281784
2029,13.4 percent payroll tax,1.4784904235161878,0.16097286791172435,0.9569613358207963
2030,13.4 percent payroll tax,1.3622916062061463,0.16249644244818223,0.9429039116374022
2031,13.4 percent payroll tax,1.2356826414169453,0.16389850527550853,0.9286042015936902
2032,13.4 percent payroll tax,1.1063346095323028,0.1646201655700081,0.9179977619555175
2033,13.4 percent payroll tax,0.9744177758011604,0.1677842321483243,0.8947793091350631
2034,13.4 percent payroll tax,0.8265880522266664,0.16982365107433103,0.8764368153235655
2035,13.4 percent payroll tax,0.6705711427308672,0.17010526190905081,0.8666582121000186
2036,13.4 percent payroll tax,0.5126644925589152,0.1692418444183145,0.862519312334936
2037,13.4 percent payroll tax,0.3584544046463987,0.16976654520141785,0.8509791717251871
